rxn_smiles,dE0,dH0
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3]#[C:4][H:11])[N:7]=[C:5][N:6]([H:12])[H:13])([H:8])([H:9])[H:10],60.83369786839543,51.421858586063614
[C:1]([N:2]([C:3]#[C:4][H:11])[N:7]=[C:5][N:6]([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],9.411839282331819,-51.421858586063614
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N+:2]1([H:12])[C-:3]=[C:4]([H:11])[C:5](=[N:6][H:13])[N:7]1)([H:8])([H:9])[H:10],118.43932620891745,63.80432410825364
[C:1]([N+:2]1([H:12])[C-:3]=[C:4]([H:11])[C:5](=[N:6][H:13])[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],54.63500210066381,-63.80432410825364
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]#[C:4][C:5]([N:6]([H:12])[H:13])[N:7]1[H:11])([H:8])([H:9])[H:10],92.27756380471727,47.148046304331395
[C:1]([N:2]1[C:3]#[C:4][C:5]([N:6]([H:12])[H:13])[N:7]1[H:11])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],45.12951750038588,-47.148046304331395
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3](=[C:4][H:11])[C:5]([N:6]([H:12])[H:13])=[N:7]1)([H:8])([H:9])[H:10],85.71076282435618,42.47078606430858
[C:1]([N:2]1[C:3](=[C:4][H:11])[C:5]([N:6]([H:12])[H:13])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],43.239976760047604,-42.47078606430858
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]=[C:3]=[C:4]([C:5]([N:6]([H:12])[H:13])=[N:7])[H:11])([H:8])([H:9])[H:10],28.23430739161878,-0.40279841926857424
[C:1]([N:2]=[C:3]=[C:4]([C:5]([N:6]([H:12])[H:13])=[N:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],28.637105810887356,0.40279841926857424
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3]([H:8])[c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:9])[H:10],46.94040033346479,-24.51117242814493
[C:1]([n:2]1[c:3]([H:8])[c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],71.45157276160973,24.51117242814493
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[N:7]/[C@:5]1([N:6]([H:12])[H:13])[C:3]=[C:4]1[H:11])([H:8])([H:9])[H:10],66.70078232414899,61.71697209035824
[C:1](/[N:2]=[N:7]/[C@:5]1([N:6]([H:12])[H:13])[C:3]=[C:4]1[H:11])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],4.983810233790749,-61.71697209035824
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3]([H:11])[c:4][c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],65.27785388943187,1.5718114965892251
[C:1]([n:2]1[c:3]([H:11])[c:4][c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],63.70604239284264,-1.5718114965892251
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N@:2]1[C@@:5]([C:4](=[C+:3])[H:11])([N:6]([H:12])[H:13])[N-:7]1)([H:8])([H:9])[H:10],97.16609952676495,87.97898458585283
[C:1]([N@:2]1[C@@:5]([C:4](=[C+:3])[H:11])([N:6]([H:12])[H:13])[N-:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],9.187114940912124,-87.97898458585283
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N+:2]1=[C:3]=[C:4]([H:11])[C@:5]([N:6][H:13])([H:12])[N-:7]1)([H:8])([H:9])[H:10],83.84044149161444,61.96071075105657
[C:1]([N+:2]1=[C:3]=[C:4]([H:11])[C@:5]([N:6][H:13])([H:12])[N-:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],21.879730740557875,-61.96071075105657
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C-:1]([N+:2]1=[C:3]=[C:4]([H:11])[C@:5]([N:6]([H:12])[H:13])([H:9])[N:7]1)([H:8])[H:10],108.56986434306765,53.18792421592485
[C-:1]([N+:2]1=[C:3]=[C:4]([H:11])[C@:5]([N:6]([H:12])[H:13])([H:9])[N:7]1)([H:8])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],55.3819401271428,-53.18792421592485
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:3]1=[C:4]([H:11])[C:5]([N:6]([H:12])[H:13])=[N:7][N:2]1)([H:8])([H:9])[H:10],54.08223645803735,-32.22620937340151
[C:1]([C:3]1=[C:4]([H:11])[C:5]([N:6]([H:12])[H:13])=[N:7][N:2]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],86.30844583143886,32.22620937340151
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:7]1[N:2]=[C:3]=[C:4]([H:11])[C:5]1[N:6]([H:12])[H:13])([H:8])([H:9])[H:10],64.72118174719523,-0.08174314612276935
[C:1]([N:7]1[N:2]=[C:3]=[C:4]([H:11])[C:5]1[N:6]([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],64.802924893318,0.08174314612276935
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c+:5]([N-:6][H:13])[n:7]1[H:12])([H:8])([H:9])[H:10],61.866166255770295,19.191295082243204
[C:1]([n:2]1[c:3][c:4]([H:11])[c+:5]([N-:6][H:13])[n:7]1[H:12])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],42.674871173527094,-19.191295082243204
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]1([H:9])([H:10])[N:2]([H:8])[C:3]=[C:4]([H:11])[C:5]([N:6]([H:12])[H:13])=[N:7]1,88.16656161275398,-13.128279035767145
[C:1]1([H:9])([H:10])[N:2]([H:8])[C:3]=[C:4]([H:11])[C:5]([N:6]([H:12])[H:13])=[N:7]1>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],101.29484064852113,13.128279035767145
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[N+:2]2([H:9])[C:3]1=[C:4]([H:11])[C:5]([N:6]([H:12])[H:13])[N-:7]2,80.84071157319285,34.790480392956425
[C:1]1([H:8])([H:10])[N+:2]2([H:9])[C:3]1=[C:4]([H:11])[C:5]([N:6]([H:12])[H:13])[N-:7]2>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],46.05023118023642,-34.790480392956425
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N-:2][N:7]=[C:5]([C:4](=[C+:3])[H:11])[N:6]([H:12])[H:13])([H:8])([H:9])[H:10],69.55027336278825,62.56315441877813
[C:1]([N-:2][N:7]=[C:5]([C:4](=[C+:3])[H:11])[N:6]([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],6.987118944010113,-62.56315441877813
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:4](=[C-:3])[H:11])[N+:7]#[C:5][N:6]([H:12])[H:13])([H:8])([H:9])[H:10],124.3817382586273,97.53078244693234
[C:1]([N:2]([C:4](=[C-:3])[H:11])[N+:7]#[C:5][N:6]([H:12])[H:13])([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],26.85095581169496,-97.53078244693234
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3]([C:4](=[C:5][N:6]([H:12])[H:13])[H:11])=[N:7]1)([H:8])([H:9])[H:10],103.92301652010192,55.28333007743532
[C:1]([N:2]1[C:3]([C:4](=[C:5][N:6]([H:12])[H:13])[H:11])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],48.6396864426666,-55.28333007743532
[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10]>>[C:1]([n:2]1[c:3]#[c:4][c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])[H:10].[H:9][H:11],125.69737962582693,85.57623437615786
[C:1]([n:2]1[c:3]#[c:4][c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])[H:10].[H:9][H:11]>>[C:1]([n:2]1[c:3][c:4]([H:11])[c:5]([N:6]([H:12])[H:13])[n:7]1)([H:8])([H:9])[H:10],40.12114524966907,-85.57623437615786
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2]=[C:4]([C:5]([C:3]([H:9])([H:10])[H:11])[C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],70.07166912857552,-6.302991335652767
[C:1](=[C:2]=[C:4]([C:5]([C:3]([H:9])([H:10])[H:11])[C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],76.37466046422828,6.302991335652767
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1]([C@:2]([C:3]([H:9])([H:10])[H:11])([C:4](=[C:5]=[C:6]([H:14])[H:15])[H:12])[H:13])([H:7])[H:8],61.32754083870732,11.17903728463032
[C:1]([C@:2]([C:3]([H:9])([H:10])[H:11])([C:4](=[C:5]=[C:6]([H:14])[H:15])[H:12])[H:13])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],50.148503554077,-11.17903728463032
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C:2]([C:3]([H:9])([H:10])[H:11])=[C:4]([H:12])[C:5]1[C:6]([H:13])([H:14])[H:15],30.844774586811763,-8.217858050732204
[C:1]1([H:7])([H:8])[C:2]([C:3]([H:9])([H:10])[H:11])=[C:4]([H:12])[C:5]1[C:6]([H:13])([H:14])[H:15]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],39.06263263754397,8.217858050732204
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]([C:5](=[C:6]([H:14])[H:15])[H:13])[H:12])([H:7])[H:8],45.82423781103832,-24.695198065689503
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]([C:5](=[C:6]([H:14])[H:15])[H:13])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],70.51943587672783,24.695198065689503
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]=[C:5]([C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],52.41749510420475,-3.4844086493391235
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]=[C:5]([C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],55.90190375354387,3.4844086493391235
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1]([C@@:2]1([C:3]([H:9])([H:10])[H:11])[C:4]([H:12])=[C:5]1[C:6]([H:13])([H:14])[H:15])([H:7])[H:8],23.724409047419638,21.96496885480932
[C:1]([C@@:2]1([C:3]([H:9])([H:10])[H:11])[C:4]([H:12])=[C:5]1[C:6]([H:13])([H:14])[H:15])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],1.7594401926103167,-21.96496885480932
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[C:5][C:6]([H:13])([H:14])[H:15])[H:8].[H:7][H:12],59.68845177154218,52.32472567293702
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4]#[C:5][C:6]([H:13])([H:14])[H:15])[H:8].[H:7][H:12]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],7.363726098605156,-52.32472567293702
[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8]>>[C:1](=[C:2][C:3]([H:9])([H:10])[H:11])([H:7])[H:8].[C:4](#[C:5][C:6]([H:13])([H:14])[H:15])[H:12],45.862016789287026,41.56715063328795
[C:1](=[C:2][C:3]([H:9])([H:10])[H:11])([H:7])[H:8].[C:4](#[C:5][C:6]([H:13])([H:14])[H:15])[H:12]>>[C:1](=[C:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[C:5][C:6]([H:13])([H:14])[H:15])[H:12])([H:7])[H:8],4.294866155999074,-41.56715063328795
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])=[C:6][N:7]([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[H:16][H:17],52.38107893942578,43.315641343575294
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])=[C:6][N:7]([H:18])[H:19])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[H:16][H:17]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],9.065437595850483,-43.315641343575294
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])=[C:6]([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[N:7]([H:18])[H:19],30.972721570515148,27.10360576083377
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])=[C:6]([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[N:7]([H:18])[H:19]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],3.8691158096813787,-27.10360576083377
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C@:4]([O:5][H:15])([C:6]([N:7]([H:18])[H:19])([H:16])[H:17])[H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],49.10385524785531,7.761488281360205
[C:1]([C:2]([C:3]([C@:4]([O:5][H:15])([C:6]([N:7]([H:18])[H:19])([H:16])[H:17])[H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],41.3423669664951,-7.761488281360205
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([O:5])=[C:6]([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[N:7]([H:15])([H:18])[H:19],27.49096632361825,4.323313086818223
[C:1]([C:2]([C:3]([C:4]([O:5])=[C:6]([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[N:7]([H:15])([H:18])[H:19]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],23.167653236800028,-4.323313086818223
[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([H:11])[H:12])([H:8])([H:9])[H:10].[C:3](=[C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14],34.4150792835429,28.03945209030873
[C:1]([C:2]([H:11])[H:12])([H:8])([H:9])[H:10].[C:3](=[C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14]>>[C:1]([C:2]([C:3]([C:4]([O:5][H:15])[C:6]([N:7]([H:18])[H:19])([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],6.375627193234173,-28.03945209030873
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([N:5]([C:4])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],46.06906941343079,30.29327957582021
[C:1]([C:2]([C:3]([N:5]([C:4])[H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],15.775789837610578,-30.29327957582021
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:4](=[C:3]([H:11])[H:12])[N:5][H:13])([H:9])[H:10])([H:6])([H:7])[H:8],60.7326816010351,-6.678717984456253
[C:1]([C:2]([C:4](=[C:3]([H:11])[H:12])[N:5][H:13])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],67.41139958549135,6.678717984456253
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](/[C:4]([C:3]([C:2]([H:9])[H:10])([H:11])[H:12])=[N:5]\[H:13])([H:6])([H:7])[H:8],67.80429376584374,1.5361051687601397
[C:1](/[C:4]([C:3]([C:2]([H:9])[H:10])([H:11])[H:12])=[N:5]\[H:13])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],66.2681885970836,-1.5361051687601397
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([N:5]([C+:4][C:3]([C-:2]([H:9])[H:10])([H:11])[H:12])[H:13])([H:6])([H:7])[H:8],94.45070406950957,48.67752496467676
[C:1]([N:5]([C+:4][C:3]([C-:2]([H:9])[H:10])([H:11])[H:12])[H:13])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],45.773179104832806,-48.67752496467676
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3](/[C:4](=[N:5]/[H:13])[H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],46.09003440155539,3.858823427805538
[C:1]([C:2]([C:3](/[C:4](=[N:5]/[H:13])[H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],42.23121097374985,-3.858823427805538
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3](=[C:4][N:5]([H:12])[H:13])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],73.40058691939404,12.650515048526383
[C:1]([C:2]([C:3](=[C:4][N:5]([H:12])[H:13])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],60.75007187086766,-12.650515048526383
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](=[C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])[H:10])([H:6])[H:7].[H:8][H:9],120.10644561077356,37.331145684435185
[C:1](=[C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])[H:10])([H:6])[H:7].[H:8][H:9]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],82.77529992633838,-37.331145684435185
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3](=[C:4]([N:5][H:13])[H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],49.81249109302701,-6.871420223098488
[C:1]([C:2]([C:3](=[C:4]([N:5][H:13])[H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],56.6839113161255,6.871420223098488
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([H:9])[H:10])([H:6])([H:7])[H:8].[C:3](=[C:4]=[N:5][H:13])([H:11])[H:12],41.46882507947122,34.318070957755126
[C:1]([C:2]([H:9])[H:10])([H:6])([H:7])[H:8].[C:3](=[C:4]=[N:5][H:13])([H:11])[H:12]>>[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],7.150754121716098,-34.318070957755126
[C:1]([C:2]([C:3]([C:4]=[N:5][H:13])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]([C:2]([H:9])([H:10])[H:13])([H:6])([H:7])[H:8].[C:3](=[C:4]=[N:5])([H:11])[H:12],81.75023099173367,1.3223898101217588
